problem,xp,instance,proved,time,memory,best_val,best_lb,best_ub,nodes_bnb,nodes_dd
tsptw,B&B+C $(\alpha = 10)$,rc_201.1.txt,True,0.14,4.95,-5920611,-5920611,-5920611,1242,145252
tsptw,B&B $(\alpha = 10)$,rc_201.1.txt,True,0.3,4.52,-5920611,-5920611,-5920611,72,174211
tsptw,MIP,rc_201.1.txt,True,0.03,0.0,-5920611,-5920611,-5920611,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_201.1.txt,True,0.2,16.84,-5920611,-5920611,-5920611,6585,131527
tsptw,B&B $(\alpha = 100)$,rc_201.1.txt,True,0.27,15.93,-5920611,-5920611,-5920611,663,164807
tsptw,B&B+C $(\alpha = 1)$,rc_201.1.txt,True,0.18,4.11,-5920611,-5920611,-5920611,3601,118953
tsptw,B&B $(\alpha = 1)$,rc_201.1.txt,True,0.35,2.28,-5920611,-5920611,-5920611,1421,233311
tsptw,B&B+C $(\alpha = 10)$,rc_201.2.txt,True,0.01,3.63,-8601748,-8601748,-8601748,1,3153
tsptw,B&B $(\alpha = 10)$,rc_201.2.txt,True,0.01,3.42,-8601748,-8601748,-8601748,1,3153
tsptw,MIP,rc_201.2.txt,True,2.63,0.0,-8601749,-8601749,-8601749,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_201.2.txt,True,0.01,2.46,-8601748,-8601748,-8601748,1,2376
tsptw,B&B $(\alpha = 100)$,rc_201.2.txt,True,0.01,2.27,-8601748,-8601748,-8601748,1,2376
tsptw,B&B+C $(\alpha = 1)$,rc_201.2.txt,True,0.02,2.46,-8601748,-8601748,-8601748,91,7324
tsptw,B&B $(\alpha = 1)$,rc_201.2.txt,True,0.05,2.26,-8601748,-8601748,-8601748,10,12686
tsptw,B&B+C $(\alpha = 10)$,rc_201.3.txt,True,8.0,196.68,-8537075,-8537075,-8537075,2763,4378359
tsptw,B&B $(\alpha = 10)$,rc_201.3.txt,True,7.73,57.77,-8537075,-8537075,-8537075,3750,4755132
tsptw,MIP,rc_201.3.txt,True,1.01,0.0,-8537075,-8537075,-8537075,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_201.3.txt,True,7.76,196.38,-8537075,-8537075,-8537075,39510,4730169
tsptw,B&B $(\alpha = 100)$,rc_201.3.txt,True,8.54,190.64,-8537075,-8537075,-8537075,1039,4646340
tsptw,B&B+C $(\alpha = 1)$,rc_201.3.txt,True,7.08,119.08,-8537075,-8537075,-8537075,79913,4046782
tsptw,B&B $(\alpha = 1)$,rc_201.3.txt,True,8.77,14.69,-8537075,-8537075,-8537075,8460,6281643
tsptw,B&B+C $(\alpha = 10)$,rc_201.4.txt,True,0.01,2.44,-8891761,-8891761,-8891761,1,3307
tsptw,B&B $(\alpha = 10)$,rc_201.4.txt,True,0.01,2.25,-8891761,-8891761,-8891761,1,3307
tsptw,MIP,rc_201.4.txt,True,1.76,0.0,-8891761,-8891761,-8891761,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_201.4.txt,True,0.01,4.14,-8891761,-8891761,-8891761,1,5605
tsptw,B&B $(\alpha = 100)$,rc_201.4.txt,True,0.01,3.76,-8891761,-8891761,-8891761,1,5605
tsptw,B&B+C $(\alpha = 1)$,rc_201.4.txt,True,0.01,2.46,-8891761,-8891761,-8891761,85,2256
tsptw,B&B $(\alpha = 1)$,rc_201.4.txt,True,0.04,2.28,-8891761,-8891761,-8891761,8,10345
tsptw,B&B+C $(\alpha = 10)$,rc_202.1.txt,False,1811.29,44120.34,-8504819,-8504819,-6519796,17256,382265484
tsptw,B&B $(\alpha = 10)$,rc_202.1.txt,False,1801.1,1073.98,-8504819,-8504819,-6664645,6233,401479229
tsptw,MIP,rc_202.1.txt,False,1800.0,0.0,0,0,-8504819,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_202.1.txt,False,1811.47,41230.82,-8504819,-8504819,-6121340,4204,341154763
tsptw,B&B $(\alpha = 100)$,rc_202.1.txt,False,1801.43,2144.74,-8504819,-8504819,-6618090,758,376059892
tsptw,B&B+C $(\alpha = 1)$,rc_202.1.txt,False,1816.37,43471.79,-8504819,-8504819,-6260796,92146,370938926
tsptw,B&B $(\alpha = 1)$,rc_202.1.txt,False,1800.38,472.41,-8504819,-8504819,-6661772,42614,332281982
tsptw,B&B+C $(\alpha = 10)$,rc_202.2.txt,True,0.55,30.48,-3385183,-3385183,-3385183,3222,229820
tsptw,B&B $(\alpha = 10)$,rc_202.2.txt,True,0.52,4.82,-3385183,-3385183,-3385183,789,253736
tsptw,MIP,rc_202.2.txt,True,0.85,0.0,-3385183,-3385183,-3385183,0,0
tsptw,B&B+C $(\alpha = 100)$,rc_202.2.txt,True,0.33,32.46,-3385183,-3385183,-3385183,7674,137045
tsptw,B&B $(\alpha = 100)$,rc_202.2.txt,True,0.35,31.11,-3385183,-3385183,-3385183,196,121357
tsptw,B&B+C $(\alpha = 1)$,rc_202.2.txt,True,0.42,16.04,-3385183,-3385183,-3385183,4109,138899
tsptw,B&B $(\alpha = 1)$,rc_202.2.txt,True,0.52,1.29,-3385183,-3385183,-3385183,992,230370
tsptw,B&B+C $(\alpha = 10)$,rc_202.3.txt,True,0.41,30.86,-8941028,-8941028,-8941028,1175,198732
tsptw,B&B $(\alpha = 10)$,rc_202.3.txt,True,1.19,36.18,-8941028,-8941028,-8941028,804,412509
